Natalia;Stępień;Dąbrowa Górnicza;False;603124;205;89;
Aneta;Wróblewski;Wrocław;False;629180;156;138;
Marianna;Sikora;Opole;True;619234;186;135;
Agnieszka;Lewandowski;Płock;True;656249;190;131;
Grzegorz;Sokołowski;Poznań;True;692133;174;79;
Zbigniew;Dudek;Dąbrowa Górnicza;False;611495;151;127;
Agnieszka;Marciniak;Rzeszów;False;651501;156;65;
Michał;Zalewski;Kraków;True;623942;188;111;
Wojciech;Adamczyk;Koszalin;False;607408;201;105;
Ryszard;Laskowski;Toruń;True;659254;162;98;
Dariusz;Lewandowski;Włocławek;True;622993;163;53;
Justyna;Kalinowski;Wrocław;True;609208;198;127;
Halina;Mazur;Tychy;False;606085;163;90;
Urszula;Borkowski;Zabrze;True;680702;171;82;
Kazimierz;Włodarczyk;Łódź;True;635916;171;96;
Grażyna;Król;Sosnowiec;False;621992;178;64;
Henryk;Nowakowski;Kielce;True;682072;158;121;
Robert;Sikora;Włocławek;True;640453;169;68;
Grażyna;Zakrzewski;Włocławek;True;657615;152;111;
Damian;Zalewski;Zabrze;False;660747;166;91;
Renata;Gajewski;Kalisz;False;659039;194;122;
Izabela;Ziółkowski;Gorzów Wielkopolski;False;699229;189;83;
Wiesław;Jaworski;Gdynia;False;669244;178;108;
Waldemar;Woźniak;Łódź;False;673827;158;127;
Stanisław;Urbański;Wrocław;False;645808;182;119;
Roman;Szczepański;Gdańsk;False;646076;188;77;
Jadwiga;Sawicki;Bydgoszcz;True;606351;154;127;
Urszula;Kalinowski;Elbląg;True;683753;175;133;
Karolina;Adamczyk;Opole;True;690137;176;88;
Sławomir;Borkowski;Wałbrzych;False;633633;183;135;
Patrycja;Laskowski;Radom;False;632456;200;92;
Marzena;Szymczak;Poznań;True;639359;189;135;
Grzegorz;Wilk;Toruń;True;685960;195;125;
Aleksandra;Wójcik;Rzeszów;True;626631;195;95;
Józef;Zawadzki;Szczecin;True;604365;198;101;
Janina;Jankowski;Zabrze;True;630168;204;125;
Paweł;Dąbrowski;Kielce;False;686387;161;83;
Grażyna;Sokołowski;Tychy;False;669740;171;95;
Anna;Kołodziej;Bytom;False;689612;186;115;
Joanna;Dąbrowski;Zabrze;False;634464;183;103;
Rafał;Pietrzak;Opole;True;620163;156;73;
Anna;Chmielewski;Rzeszów;False;676355;169;62;
Michał;Sikora;Kalisz;False;645057;184;115;
Jan;Michalak;Kielce;True;653130;165;72;
Aneta;Dąbrowski;Legnica;True;602515;185;94;
Michał;Kwiatkowski;Gliwice;False;698219;163;109;
Monika;Malinowski;Opole;True;645022;195;76;
Barbara;Zawadzki;Płock;True;605220;188;103;
Roman;Baran;Włocławek;False;663358;155;49;
Renata;Urbański;Kielce;True;676933;205;57;
Edward;Ostrowski;Kielce;False;678385;173;80;
Agnieszka;Kowalczyk;Radom;False;694271;165;90;
Jan;Olszewski;Włocławek;True;600153;169;88;
Marcin;Bąk;Częstochowa;False;686827;182;61;
Helena;Zając;Rzeszów;False;605360;185;65;
Sebastian;Brzeziński;Lublin;False;688150;170;90;
Jolanta;Szymczak;Wrocław;True;642383;164;65;
Marta;Zalewski;Sosnowiec;True;684122;180;140;
Daniel;Kwiatkowski;Warszawa;False;689263;191;93;
Paulina;Marciniak;Warszawa;True;677243;164;125;
Mirosław;Kozłowski;Białystok;False;627876;155;62;
Dawid;Olszewski;Zielona Góra;True;696197;159;69;
Tadeusz;Woźniak;Bielsko-Biała;False;651847;151;51;
Stefania;Rutkowski;Zabrze;True;656794;196;65;
Czesław;Zawadzki;Dąbrowa Górnicza;True;600595;179;89;
Urszula;Adamski;Poznań;False;603163;192;89;
Edyta;Baran;Katowice;True;669938;186;109;
Tadeusz;Wójcik;Wrocław;False;649286;184;45;
Adam;Makowski;Radom;True;696491;154;110;
Jerzy;Chmielewski;Sosnowiec;True;603030;186;138;
Sylwia;Sokołowski;Chorzów;True;670756;172;80;
Mateusz;Zieliński;Zielona Góra;False;626261;175;48;
Iwona;Sobczak;Katowice;False;647311;155;84;
Marian;Nowicki;Szczecin;True;653018;176;133;
Renata;Majewski;Gorzów Wielkopolski;False;602351;177;126;
Joanna;Witkowski;Gorzów Wielkopolski;False;693233;190;90;
Helena;Wasilewski;Tarnów;True;686573;154;89;
Justyna;Kaczmarek;Kielce;True;606849;186;123;
Marzena;Szulc;Rzeszów;True;637382;184;80;
Dorota;Jabłoński;Kalisz;True;662102;194;138;
Bożena;Bąk;Płock;True;690858;185;126;
Adam;Adamczyk;Gdańsk;False;619582;169;50;
Jacek;Sawicki;Kielce;False;648523;164;81;
Wiesława;Bąk;Radom;False;608658;171;53;
Leszek;Adamczyk;Wrocław;True;644166;191;63;
Jadwiga;Michalak;Bydgoszcz;False;628640;201;84;
Piotr;Wieczorek;Zabrze;True;612287;194;61;
Czesław;Cieślak;Tarnów;True;611402;196;72;
Marek;Olszewski;Gdynia;False;690558;179;104;
Marek;Sadowski;Gdańsk;False;695386;150;82;
Ryszard;Wojciechowski;Częstochowa;False;610987;183;98;
Piotr;Czarnecki;Tychy;True;667653;205;129;
Zofia;Zieliński;Legnica;False;600828;182;129;
Barbara;Stępień;Bydgoszcz;False;618561;201;53;
Magdalena;Wróblewski;Zielona Góra;False;656166;151;47;
Alicja;Wójcik;Gdańsk;False;659853;201;109;
Barbara;Kwiatkowski;Kielce;False;605275;151;94;
Edyta;Lewandowski;Wałbrzych;False;648351;190;120;
Adam;Nowicki;Chorzów;False;668708;153;55;
Danuta;Adamczyk;Częstochowa;True;681129;191;63;
Natalia;Makowski;Sosnowiec;False;695740;185;111;
Łukasz;Wasilewski;Lublin;True;632353;156;90;
Jerzy;Rutkowski;Sosnowiec;True;623130;188;67;
Urszula;Bąk;Rybnik;True;665541;205;76;
Agnieszka;Olszewski;Zabrze;False;605626;160;137;
Patrycja;Adamczyk;Tychy;True;661942;193;49;
Marcin;Jankowski;Legnica;True;633829;203;124;
Alicja;Kowalczyk;Katowice;True;603499;161;83;
Agnieszka;Włodarczyk;Ruda Śląska;True;644584;201;102;
Marek;Maciejewski;Gdańsk;True;635158;170;132;
Halina;Pawlak;Sosnowiec;True;666676;203;53;
Krystyna;Wiśniewski;Płock;True;669274;156;83;
Wiesława;Kalinowski;Częstochowa;False;612189;204;100;
Renata;Dąbrowski;Ruda Śląska;True;659188;200;105;
Dariusz;Chmielewski;Bytom;True;688046;181;112;
Ryszard;Pawlak;Gliwice;False;648461;152;69;
Dawid;Czerwiński;Łódź;True;676078;167;69;
Adam;Szewczyk;Kielce;True;668771;177;56;
Janina;Michalski;Rybnik;False;636908;151;70;
Halina;Marciniak;Częstochowa;True;690190;180;119;
Wojciech;Wójcik;Częstochowa;True;685871;199;137;
Janina;Ziółkowski;Płock;True;623907;189;126;
Kazimiera;Sawicki;Rzeszów;False;604435;196;114;
Justyna;Sawicki;Kielce;True;638930;181;90;
Sebastian;Pawłowski;Łódź;False;657255;162;83;
Irena;Czarnecki;Gdańsk;True;613275;189;131;
Ewa;Czarnecki;Rzeszów;True;674328;197;58;
Damian;Sawicki;Gdańsk;False;622852;200;63;
Barbara;Makowski;Rzeszów;True;639734;163;86;
Teresa;Pawłowski;Koszalin;False;600446;197;68;
Teresa;Sikora;Lublin;True;622730;154;108;
Mieczysław;Michalak;Włocławek;True;644717;154;120;
Czesław;Szymański;Dąbrowa Górnicza;True;611630;152;69;
Wiesław;Laskowski;Kalisz;False;688553;165;61;
Mirosław;Michalski;Lublin;True;688393;156;55;
Dorota;Sikora;Białystok;False;629445;160;117;
Mieczysław;Włodarczyk;Elbląg;False;614309;172;83;
Dawid;Maciejewski;Łódź;True;696031;170;89;
Wojciech;Kaźmierczak;Gdańsk;False;605475;158;54;
Urszula;Sikora;Sosnowiec;False;617247;190;49;
Adam;Kaźmierczak;Częstochowa;False;659033;152;53;
Aleksandra;Głowacki;Toruń;True;678648;192;54;
Piotr;Jasiński;Bytom;False;600629;178;93;
Alicja;Kubiak;Kraków;False;686494;176;88;
Patrycja;Przybylski;Włocławek;False;614121;183;96;
Mateusz;Wiśniewski;Płock;False;656259;193;116;
Janina;Wojciechowski;Gorzów Wielkopolski;False;643310;189;115;
Beata;Szymański;Szczecin;False;696129;180;134;
Edward;Wiśniewski;Łódź;False;692848;198;93;
Janina;Ostrowski;Koszalin;False;629703;157;122;
Kamil;Maciejewski;Poznań;True;617281;153;57;
Daniel;Witkowski;Szczecin;True;682312;204;86;
Michał;Lis;Kraków;True;695757;173;76;
Czesław;Sadowski;Zabrze;False;625209;199;111;
Wanda;Sikorski;Zabrze;True;645194;181;98;
Daniel;Wójcik;Wrocław;True;665393;187;109;
Katarzyna;Kamiński;Ruda Śląska;False;664453;156;71;
Jolanta;Wróblewski;Zabrze;False;607462;199;123;
Mirosław;Wysocki;Gdańsk;True;613298;164;61;
Marzena;Dąbrowski;Bytom;False;605462;199;102;
Mieczysław;Szczepański;Katowice;False;615427;171;126;
Sylwia;Zawadzki;Gdynia;False;642525;171;135;
Maria;Dąbrowski;Legnica;False;621878;164;99;
Jan;Stępień;Elbląg;True;608763;193;86;
Wiesława;Andrzejewski;Kielce;True;634320;201;131;
Kazimierz;Kowalczyk;Chorzów;True;665961;171;86;
Jakub;Witkowski;Gdańsk;False;697516;169;48;
Ewa;Piotrowski;Kielce;True;643906;194;109;
Irena;Urbański;Katowice;True;627004;177;119;
Wanda;Zalewski;Ruda Śląska;False;604043;171;52;
Halina;Brzeziński;Szczecin;False;693138;151;116;
Ewa;Jakubowski;Rzeszów;True;646269;156;140;
Patrycja;Sikorski;Częstochowa;True;625718;197;92;
Krystyna;Gajewski;Toruń;True;699230;169;65;
Marcin;Olszewski;Bydgoszcz;False;620638;184;54;
Mariusz;Adamczyk;Bytom;False;696712;173;140;
Agata;Zieliński;Kraków;True;618606;162;110;
Paweł;Zakrzewski;Bydgoszcz;True;630935;199;76;
Waldemar;Jankowski;Gorzów Wielkopolski;False;614278;199;79;
Ewelina;Sikora;Płock;True;698149;157;61;
Helena;Wasilewski;Wrocław;True;666960;195;62;
Stanisław;Bąk;Rzeszów;False;649561;184;125;
Zbigniew;Mazur;Częstochowa;True;607846;161;108;
Elżbieta;Wróblewski;Olsztyn;True;621368;200;106;
Alicja;Piotrowski;Bielsko-Biała;True;695579;158;89;
Edward;Szczepański;Łódź;True;669902;185;52;
Helena;Mazurek;Toruń;False;627037;163;80;
Dawid;Wojciechowski;Zabrze;True;691018;199;75;
Beata;Wójcik;Włocławek;True;615970;163;125;
Marian;Sawicki;Tychy;True;675654;173;71;
Justyna;Przybylski;Tychy;False;676749;174;119;
Wanda;Jabłoński;Opole;True;638356;166;80;
Wiesława;Piotrowski;Częstochowa;True;693788;179;128;
Przemysław;Wasilewski;Szczecin;True;628306;151;70;
Ewa;Sadowski;Tarnów;True;639169;189;111;
Stanisław;Wróblewski;Legnica;True;619539;183;111;
Marek;Marciniak;Ruda Śląska;False;674771;189;101;
Marta;Wójcik;Szczecin;True;635119;158;62;
Jarosław;Lewandowski;Kraków;True;693728;156;109;
Kamil;Wojciechowski;Poznań;False;666995;160;64;
Marzena;Wójcik;Ruda Śląska;False;605034;198;84;
Helena;Pietrzak;Gliwice;False;644646;180;131;
Monika;Zalewski;Sosnowiec;True;640578;153;96;
Stefania;Dudek;Opole;True;674682;186;70;
Elżbieta;Lewandowski;Opole;False;608382;167;47;
Jan;Dudek;Bytom;True;691795;181;86;
Dawid;Sokołowski;Szczecin;True;671468;196;128;
Aleksandra;Olszewski;Poznań;False;656441;156;87;
Alicja;Ostrowski;Lublin;False;632096;187;108;
Justyna;Mazurek;Kraków;True;693366;150;114;
Jadwiga;Adamczyk;Toruń;True;668196;150;132;
Stanisław;Cieślak;Ruda Śląska;False;650887;164;45;
Sebastian;Duda;Poznań;False;644202;203;46;
Teresa;Kaźmierczak;Gdynia;True;692333;162;54;
Jadwiga;Wojciechowski;Kraków;False;604336;181;118;
Paweł;Michalak;Sosnowiec;True;613485;162;89;
Natalia;Baranowski;Rzeszów;False;610645;172;108;
Damian;Zalewski;Kraków;False;647800;176;85;
Zdzisław;Wasilewski;Gdańsk;False;664261;176;88;
Wiesława;Kołodziej;Gdynia;False;643461;189;87;
Barbara;Wróbel;Kalisz;False;611308;198;75;
Agata;Makowski;Koszalin;False;612906;202;132;
Jan;Lewandowski;Warszawa;False;629497;157;99;
Katarzyna;Zając;Wrocław;False;665971;199;84;
Jadwiga;Wójcik;Bydgoszcz;True;654067;198;45;
Stanisław;Szymański;Dąbrowa Górnicza;False;630494;201;69;
Maria;Sobczak;Wrocław;True;684906;186;103;
Justyna;Kamiński;Bydgoszcz;False;614577;156;56;
Danuta;Mazurek;Zielona Góra;True;622024;150;96;
Marta;Kozłowski;Katowice;False;616742;160;68;
Stanisław;Adamczyk;Wałbrzych;True;626401;152;92;
Anna;Pawlak;Radom;False;641815;192;128;
Artur;Wójcik;Koszalin;True;691509;188;69;
Piotr;Szymczak;Bydgoszcz;False;633293;182;120;
Paweł;Gajewski;Poznań;True;669406;178;47;
Joanna;Szymański;Radom;False;610221;151;122;
Grzegorz;Olszewski;Warszawa;False;648433;164;124;
Sebastian;Mazur;Gdańsk;False;614535;165;74;
Edyta;Grabowski;Zabrze;False;689487;171;124;
Irena;Zakrzewski;Lublin;False;684399;184;55;
Marian;Wiśniewski;Gliwice;False;637966;185;55;
Dawid;Lis;Tarnów;False;687165;181;134;
Katarzyna;Pawlak;Kielce;False;652060;164;59;
Izabela;Szymański;Olsztyn;True;669502;186;99;
Sylwia;Chmielewski;Dąbrowa Górnicza;True;653564;172;57;
Paulina;Krawczyk;Wałbrzych;False;642982;190;113;
Maciej;Kwiatkowski;Zabrze;True;671572;185;94;
Sylwia;Kaźmierczak;Białystok;False;673135;157;121;
Przemysław;Gajewski;Szczecin;False;664609;175;128;
Józef;Zając;Kraków;False;683320;196;57;
Karolina;Olszewski;Gorzów Wielkopolski;False;665209;175;140;
Jakub;Maciejewski;Płock;True;658134;195;62;
Małgorzata;Sawicki;Gorzów Wielkopolski;False;696550;158;121;
Magdalena;Włodarczyk;Bydgoszcz;True;611064;160;62;
Krystyna;Wojciechowski;Tychy;True;692376;196;74;
Jacek;Kaczmarek;Włocławek;False;661046;150;50;
Aneta;Michalak;Częstochowa;False;634646;160;61;
Beata;Pawlak;Gliwice;True;654930;188;115;
Dawid;Kowalczyk;Legnica;False;626746;168;125;
Jarosław;Sikorski;Gdańsk;True;667199;205;122;
Mieczysław;Kucharski;Opole;False;684683;162;112;
Wiesława;Jankowski;Kalisz;True;629837;195;121;
Natalia;Malinowski;Bielsko-Biała;False;616426;199;124;
Artur;Duda;Koszalin;False;630460;159;113;
Helena;Andrzejewski;Bytom;False;622174;204;106;
Beata;Zieliński;Łódź;False;648434;196;85;
Daniel;Wróbel;Sosnowiec;False;691497;170;60;
Tomasz;Baran;Częstochowa;True;676467;181;91;
Janina;Nowakowski;Łódź;True;614934;200;76;
Stanisław;Kaźmierczak;Opole;False;630889;151;86;
Andrzej;Adamczyk;Gorzów Wielkopolski;False;601002;176;76;
Stanisława;Wiśniewski;Toruń;True;674739;170;56;
Janina;NowakKowalski;Gliwice;True;662852;158;108;
Wiesław;Przybylski;Włocławek;True;645844;183;113;
Marek;Jankowski;Bytom;True;649674;156;118;
Marianna;Gajewski;Chorzów;False;605168;205;82;
Andrzej;Laskowski;Ruda Śląska;True;631622;167;89;
Michał;Pawlak;Elbląg;False;685881;170;115;
Artur;Urbański;Bydgoszcz;False;607257;164;118;
Mateusz;Duda;Sosnowiec;False;631731;156;90;
Grzegorz;Zając;Gdynia;True;646900;155;98;
Czesław;Lis;Gliwice;True;627503;203;52;
Genowefa;Król;Zabrze;True;684175;190;58;
Andrzej;Kalinowski;Tarnów;True;620421;196;102;
Jakub;Rutkowski;Warszawa;False;618843;159;84;
Robert;Baranowski;Toruń;False;682270;170;85;
Maciej;Kamiński;Warszawa;False;613263;196;77;
Damian;Majewski;Płock;False;608499;155;105;
Michał;Wróblewski;Szczecin;True;682095;199;134;
Wiesława;Jaworski;Lublin;False;604823;177;88;
Damian;Witkowski;Ruda Śląska;False;636988;154;63;
Patrycja;Górski;Sosnowiec;False;699188;154;47;
Paweł;Jabłoński;Kraków;True;651699;156;131;
Jan;Adamski;Sosnowiec;True;683294;174;107;
Józef;Sobczak;Lublin;True;651152;194;67;
Marian;Wilk;Zabrze;False;615819;157;59;
Zbigniew;Lis;Wałbrzych;True;654879;194;53;
Mariusz;Michalak;Bytom;True;672916;193;82;
Renata;Makowski;Wrocław;True;645554;155;49;
Kamil;Sikora;Zielona Góra;True;692002;179;56;
Urszula;Kwiatkowski;Częstochowa;True;653097;185;53;
Andrzej;Wieczorek;Legnica;True;659822;155;55;
Roman;Witkowski;Tarnów;True;664162;154;74;
Jakub;Baran;Sosnowiec;True;670602;204;59;
Piotr;Malinowski;Tarnów;False;698728;201;121;
Patrycja;Nowicki;Poznań;False;679462;183;84;
Justyna;Wysocki;Częstochowa;True;686046;202;56;
Henryk;Majewski;Koszalin;True;613239;176;130;
Irena;Krawczyk;Łódź;False;630139;200;130;
Irena;Chmielewski;Lublin;True;633914;151;57;
Jarosław;Czerwiński;Tarnów;False;617972;185;91;
Paweł;Wiśniewski;Częstochowa;True;633262;176;127;
Helena;Sadowski;Toruń;True;627811;195;87;
Piotr;Górski;Kraków;True;645714;161;58;
Ewa;Szymański;Zabrze;True;606405;188;125;
Łukasz;Szulc;Kalisz;False;686484;156;66;
Grażyna;Sikorski;Poznań;False;696663;203;88;
Katarzyna;Sikora;Katowice;True;673404;186;129;
Genowefa;Szczepański;Rybnik;True;682228;187;112;
Sylwia;Pawłowski;Wrocław;False;685670;161;64;
Sławomir;Walczak;Kielce;False;690312;163;89;
Adam;NowakKowalski;Płock;True;652267;186;62;
Tomasz;Maciejewski;Gdańsk;False;653572;181;63;
Teresa;Sikora;Gdańsk;True;662587;205;114;
Monika;Wróblewski;Katowice;True;662638;165;50;
Mariusz;Tomaszewski;Chorzów;True;679342;203;93;
Dorota;Duda;Wrocław;False;638397;175;128;
Helena;Pawlak;Bydgoszcz;False;691098;153;77;
Mateusz;Grabowski;Bielsko-Biała;True;660757;179;88;
Justyna;Wiśniewski;Elbląg;True;656007;181;120;
Halina;Baranowski;Olsztyn;False;615397;171;51;
Jadwiga;Adamczyk;Ruda Śląska;False;694951;174;93;
Kazimiera;Zieliński;Bytom;True;663356;172;102;
Czesław;Kwiatkowski;Kalisz;True;642005;152;58;
Grażyna;Jaworski;Bydgoszcz;False;615237;202;120;
Wanda;Urbański;Szczecin;False;677518;161;71;
Marcin;Maciejewski;Olsztyn;False;642640;189;68;
Artur;Zalewski;Wrocław;True;680881;170;62;
Wojciech;Zawadzki;Rzeszów;False;670416;163;48;
Edyta;Krawczyk;Ruda Śląska;True;631025;161;104;
Irena;Czerwiński;Ruda Śląska;False;607337;168;79;
Barbara;Michalak;Legnica;True;644093;155;96;
Marian;Król;Zabrze;True;654969;158;135;
Robert;Wysocki;Gdynia;True;613524;193;99;
Jarosław;Kozłowski;Szczecin;True;608057;199;139;
Michał;Czarnecki;Bytom;True;670412;196;82;
Ewelina;Bąk;Kalisz;False;690560;163;126;
Jacek;Kucharski;Wrocław;False;612837;181;99;
Sylwia;Zakrzewski;Bielsko-Biała;False;615350;171;107;
Mateusz;Grabowski;Włocławek;False;654468;163;77;
Dawid;Sobczak;Kraków;False;649806;189;66;
Dorota;Szymczak;Tychy;True;632979;154;63;
Mieczysław;Pawłowski;Gorzów Wielkopolski;False;696742;174;76;
Janusz;Mazur;Koszalin;True;653187;187;87;
Aneta;Walczak;Rzeszów;False;698100;175;134;
Maciej;Adamski;Bytom;True;698871;204;84;
Jadwiga;Piotrowski;Poznań;False;637609;174;96;
Dorota;Przybylski;Zielona Góra;False;665202;161;62;
Iwona;Zając;Płock;True;688456;171;72;
Mieczysław;Grabowski;Gdynia;True;692964;159;59;
Paweł;Nowakowski;Bydgoszcz;True;693752;171;119;
Patrycja;Mazurek;Gliwice;False;638507;178;115;
Barbara;Krawczyk;Bydgoszcz;False;693826;177;125;
Janina;Głowacki;Poznań;True;696802;181;71;
Genowefa;Czarnecki;Rybnik;False;661018;186;92;
Jacek;Adamski;Koszalin;False;698079;181;109;
Stanisława;Sikora;Bytom;True;647984;155;78;
Grażyna;Włodarczyk;Lublin;True;615753;196;82;
Piotr;Wysocki;Gdańsk;False;650953;193;102;
Natalia;Adamczyk;Gdańsk;True;658162;202;140;
Edyta;Michalak;Warszawa;True;690622;200;54;
Marek;Wasilewski;Poznań;True;627249;178;114;
Przemysław;Szymański;Toruń;False;639448;166;61;
Maria;Tomaszewski;Gliwice;False;652498;173;82;
Kazimierz;Kucharski;Legnica;True;650112;150;96;
Waldemar;Szymański;Lublin;False;685832;178;119;
Ewelina;Jakubowski;Lublin;True;642361;197;88;
Maciej;Wiśniewski;Białystok;False;626296;154;95;
Sławomir;Kubiak;Zielona Góra;False;627622;176;120;
Karolina;Pawlak;Włocławek;False;668840;165;137;
Roman;Wróblewski;Zabrze;True;691099;154;66;
Michał;Jaworski;Bytom;False;610668;168;60;
Barbara;Szczepański;Rzeszów;False;619333;159;125;
Renata;Górski;Elbląg;False;633527;205;66;
Tomasz;Brzeziński;Wałbrzych;True;668064;193;49;
Barbara;Lis;Zielona Góra;True;696760;158;45;
Kazimiera;Sikora;Ruda Śląska;False;621187;176;45;
Daniel;Głowacki;Gdańsk;False;674283;158;67;
Ryszard;Wiśniewski;Gdańsk;True;668118;203;67;
Edyta;Malinowski;Kalisz;False;624494;164;51;
Jan;Kamiński;Tychy;False;677036;172;137;
Janusz;Woźniak;Radom;True;633355;205;63;
Kamil;Lis;Szczecin;False;630408;191;137;
Maria;Witkowski;Tarnów;True;691854;166;83;
Artur;Lis;Kielce;True;642614;164;102;
Agata;Król;Tychy;True;632708;189;104;
Czesław;Szymczak;Kraków;False;684520;187;125;
Marek;Szewczyk;Gdańsk;False;681335;155;75;
Agnieszka;Laskowski;Rzeszów;True;678530;176;88;
Waldemar;Olszewski;Olsztyn;False;643470;197;121;
Alicja;Jabłoński;Dąbrowa Górnicza;False;646088;168;70;
Jerzy;Kaźmierczak;Gdynia;False;637686;166;70;
Iwona;Jakubowski;Bytom;True;636683;185;124;
Damian;Michalak;Kielce;False;636690;171;93;
Genowefa;Sikorski;Warszawa;True;649721;160;84;
Izabela;Sikorski;Ruda Śląska;False;653345;186;89;
Barbara;Zalewski;Bielsko-Biała;False;689775;182;117;
Stanisława;Zalewski;Gliwice;False;605149;167;59;
Krystyna;Wilk;Kalisz;True;698760;197;89;
Agata;Gajewski;Kraków;True;654616;151;73;
Karolina;Jakubowski;Tarnów;False;669131;174;91;
Jan;Chmielewski;Gorzów Wielkopolski;False;665703;191;83;
Halina;Adamski;Łódź;True;672379;164;59;
Edyta;Szymański;Toruń;False;634763;158;106;
Edyta;Nowicki;Gdynia;False;655580;151;110;
Iwona;Urbański;Tychy;True;656377;150;86;
Elżbieta;Pietrzak;Wrocław;False;661183;203;131;
Jarosław;Zieliński;Szczecin;False;676759;174;113;
Magdalena;Szulc;Ruda Śląska;False;635237;175;64;
Stanisław;Sawicki;Katowice;True;636612;169;140;
Marek;Górski;Legnica;False;628514;200;60;
Tomasz;Szymczak;Tychy;True;630794;197;110;
Janusz;Kozłowski;Ruda Śląska;False;637341;185;78;
Teresa;Makowski;Opole;False;618015;174;128;
Agnieszka;Gajewski;Opole;False;659839;178;130;
Agata;Lis;Legnica;False;614778;205;65;
Dawid;Pawlak;Kielce;True;612698;155;81;
Alicja;Brzeziński;Katowice;True;661784;162;107;
Joanna;Malinowski;Gdańsk;True;653979;179;133;
Agata;Michalski;Poznań;False;679344;201;63;
Karolina;Szulc;Łódź;True;653487;174;54;
Małgorzata;Borkowski;Gdynia;False;613108;155;119;
Paulina;Stępień;Włocławek;False;637804;151;62;
Ryszard;Sikora;Kraków;True;642256;187;50;
Mieczysław;Sadowski;Lublin;True;666641;201;53;
Zdzisław;Kołodziej;Radom;False;656240;181;112;
Iwona;Makowski;Olsztyn;False;647096;153;87;
Maria;Maciejewski;Tychy;True;679332;204;68;
Przemysław;Wróbel;Lublin;True;613220;176;49;
Krystyna;Pawlak;Łódź;False;602996;174;102;
Mieczysław;Król;Elbląg;False;649636;190;46;
Waldemar;Adamski;Rzeszów;False;644153;153;86;
Teresa;Baranowski;Dąbrowa Górnicza;False;667087;194;101;
Dawid;Sobczak;Kraków;False;603870;201;95;
Mieczysław;Dudek;Lublin;True;662227;187;105;
Andrzej;Maciejewski;Włocławek;True;665007;183;61;
Ewelina;Maciejewski;Włocławek;False;607393;197;55;
Jerzy;Baranowski;Chorzów;False;632328;162;89;
Paweł;Brzeziński;Bydgoszcz;False;672756;201;97;
Waldemar;Kozłowski;Wałbrzych;False;610673;155;130;
Patrycja;Kaźmierczak;Dąbrowa Górnicza;True;618380;168;54;
Agata;Kamiński;Łódź;True;660590;200;94;
Bożena;Kozłowski;Łódź;False;681956;191;133;
Stanisław;Wróblewski;Dąbrowa Górnicza;False;627800;154;68;
Waldemar;Król;Gdynia;True;608391;192;104;
Karolina;Pawlak;Gdańsk;False;602678;204;109;
Stanisław;Olszewski;Koszalin;False;657153;161;63;
Jolanta;Kamiński;Rzeszów;True;614905;174;93;
Wiesława;Wójcik;Ruda Śląska;True;630714;150;126;
Wiesława;Sadowski;Katowice;True;615854;180;71;
Rafał;Urbański;Koszalin;False;619455;173;55;
Kamil;Wróbel;Częstochowa;False;621116;164;138;
Tomasz;Gajewski;Toruń;True;604026;186;107;
Paulina;Urbański;Toruń;True;676830;164;140;
Stefania;Czarnecki;Rzeszów;False;681813;196;45;
Ewelina;Mazurek;Szczecin;False;666250;154;75;
Danuta;Jabłoński;Białystok;False;649694;183;128;
Michał;Czarnecki;Rybnik;False;661557;157;135;
Daniel;Dąbrowski;Radom;True;676225;191;130;
Wiesława;Ostrowski;Toruń;True;648274;180;69;
Małgorzata;Mazur;Kielce;False;607521;184;114;
Grażyna;Baranowski;Bielsko-Biała;False;680029;170;50;
Urszula;Adamczyk;Legnica;False;675137;154;68;
Wiesława;NowakKowalski;Radom;False;609898;172;128;
Renata;Kalinowski;Bielsko-Biała;False;649560;182;54;
Zbigniew;Chmielewski;Olsztyn;True;612472;174;135;
Stefania;Szymczak;Gorzów Wielkopolski;True;658165;172;101;
Małgorzata;Wójcik;Włocławek;False;679659;196;131;
Anna;Mazurek;Białystok;True;609430;179;138;
Dariusz;Lewandowski;Szczecin;False;651656;187;140;
Kazimierz;Wróbel;Ruda Śląska;False;683771;201;124;
Czesław;Jaworski;Sosnowiec;True;607907;183;126;
Teresa;Kalinowski;Tychy;False;618091;159;79;
Jan;Sikorski;Częstochowa;False;621563;189;122;
Agnieszka;Pietrzak;Szczecin;True;675693;164;132;
Ewelina;Andrzejewski;Katowice;True;648136;189;80;
Renata;Kozłowski;Kraków;False;627277;167;128;
Zdzisław;Olszewski;Kraków;True;612639;173;76;
Janusz;Kowalczyk;Łódź;False;612290;160;139;
Roman;Wojciechowski;Płock;False;692188;179;122;
Ewelina;Lewandowski;Płock;False;650787;167;87;
Janusz;Szymczak;Gdańsk;False;695634;184;84;
Zbigniew;Bąk;Sosnowiec;False;629213;181;111;
Marta;Bąk;Zabrze;False;685379;171;95;
Edward;Kamiński;Zabrze;True;643898;177;140;
Elżbieta;Lewandowski;Zielona Góra;True;604651;189;50;
Marian;Kwiatkowski;Tychy;True;602483;175;71;
Wojciech;Laskowski;Katowice;False;616064;189;85;
Ewelina;Sawicki;Tychy;True;601983;167;121;
Iwona;Pawłowski;Włocławek;True;661425;198;139;
Iwona;Kwiatkowski;Łódź;False;633267;190;93;
Roman;Dąbrowski;Warszawa;False;680480;200;109;
